115.80,quarases,main,
115.80a,cylent_nite,main,
115.80b,brachionite,main,
115.83,felmdog,main,
115.84,schleepy34,main,
115.85,schleepy34,main,
115.89,.7soul,main,
115.9,captain__slime,main,
115.90,kiwiarms,main,
115.93,leinax93,main,
115.94,sontyp_ohnenamen,alt,
115.94a,sontyp_ohnenamen,main,
115.95,kpu,main,
115.97,noel5229,main,
115.9a,captain__slime,alt,
115a,Game Freak & blaquaza,main,
115b,Game Freak,main,
115c,Game Freak & mildnight,main,
115d,Game Freak & monolithyk,main,
115e,The Pokémon Company & shasmo85,main,
115f,Pokémon TCG & camtoonist,alt,
115g,Game Freak & cristata,alt,
115h,kingofthe_x_roads,main,
115i,The DS-style 64x64 Pokémon Sprite Resource,alt,
115j,Game Freak,main,
115k,Game Freak,main,
115l,Game Freak,main,
116,kiwikelly,main,
116.1,zazash,main,
116.10,terastrial,main,
116.100,aquaticpanic,main,
116.101,akujules,main,
116.102,maria2025,main,
116.103,summertime42,main,
116.104,azorthas,main,
116.105,nookdraws,main,
116.109,feelthedango,main,
116.10a,the_dams,alt,
116.11,tonnerre,main,
116.112,onix98,main,
116.113a,bubbarottweiler,alt,
116.114,simpfinny,main,
116.114a,spagalapof,main,
116.115,zaloran,main,
116.116,solarfinch,main,
116.116a,mr.person__prinplup_enjoyer,main,
116.117,kiwikelly,main,
116.118,22ndsolstice,main,
116.119,pennytration,main,
116.12,tonnerre,main,
116.120,FishyTheMedic,main,
116.121,takio_,main,
116.122,lambsauls,main,
116.124,mope7,main,
116.126,willowmcplier,alt,
116.127,cwynwyn,main,
116.128,thornsoflight,main,
116.129,xiapher,main,
116.13,milchik,main,
116.130,xiapher,main,
116.131,lumiosa,main,
116.132,klutter4451,main,
116.133,theblackboots,main,
116.134,brankovt,main,
116.135,desnik,main,
116.136,desnik,main,
116.138,.izik,main,
116.139,redhaering,main,
116.14,milchik,main,
116.140,pacificsquall,main,
116.140a,pacificsquall,main,
116.142,pokerrage,main,
116.143,jackster & mbavenger64,main,
116.144,emisys,main,
116.144a,boygotlegs,main,
116.147,universez_,main,
116.148,universez_,main,
116.149,mr.person__prinplup_enjoyer,main,
116.15,milchik,main,
116.151,ozelotl,main,
116.152,toniaglitched,main,
116.152a,elite01.,main,
116.153,maria2025,main,
116.155,cryorus,main,
116.156,cryorus,main,
116.158,theblackboots,main,
116.159,theblackboots,main,
116.16,kaiivee2186,main,
116.160,theblackboots,main,
116.161,elementalheroshadow,temp,
116.162,deelee2020,main,
116.163,lambsauls,main,
116.165,lambsauls,main,
116.165a,momato,main,
116.169,mossensaure,main,
116.17,ToxShadows642,main,
116.170,kiwikelly,main,
116.171,ptfn,main,
116.172,zerocipher2.0,main,
116.173,grafaiguy,main,
116.176,iamconnell,main,
116.177,knuckles3andknuckles,main,
116.17a,thechaoticcrusader,main,
116.18,knuckles3andknuckles,main,
116.182,toniaglitched,main,
116.183,entomoxie,main,
116.185,holzycookie,main,
116.187,gdei,main,
116.188,derpyhooves,main,
116.189,thornsoflight,main,
116.19,qinshanu,main,
116.190,xyloldi,main,
116.191,elite01.,main,
116.192,dualblades1147,main,
116.194,.izik,main,
116.194a,leafysun,main,
116.195,.izik,main,
116.195a,falucat,alt,
116.196,fluttershy0471,main,
116.197,acieris,main,
116.199,nexus_4834,main,
116.2,zazash,main,
116.201,elevn.,main,
116.201a,shayzis_ozaki,main,
116.203,gigaegg,main,
116.203a,gigaegg,alt,
116.207,sonamio,main,
116.21,taylormai,main,
116.211,kiwikelly,main,
116.213,bryanishired,main,
116.214,lewa263,main,
116.215,quote.lass,main,
116.216,mx.moti,main,
116.218,rainboworm,main,
116.220,r_unriot94,main,
116.222,gdei,main,
116.223,taylormai,main,
116.223a,._._.victor,alt,
116.224,purdo_,main,
116.226,gdei,main,
116.226a,gdei,main,
116.227,sockedpuppetart,main,
116.228,.payapon & gasmaskblacky,main,
116.23,theblackboots,main,
116.230,chinigandoodles,main,
116.230a,ollie_c5000,alt,
116.231,strix.png,main,
116.231a,charm3017,main,
116.234,frizez,main,
116.234a,katabasiscyanide & pokebio,main,
116.236,dualblades1147,main,
116.236a,mr.person__prinplup_enjoyer,main,
116.238,mope7,main,
116.239,funkytomate,main,
116.24,rdelpreti,main,
116.240,blaquaza,main,
116.240a,yourresidentmeme,main,
116.241,gasmaskblacky,main,
116.242a,bubbarottweiler,alt,
116.244,stan.__.,main,
116.246,rath5557,main,
116.25,mecactusnow,main,
116.250,kupala,main,
116.252,thecalaxy,main,
116.252a,ongoingquasar17,main,
116.259,mbo1064.,main,
116.26,universal9449,main,
116.261,caitjotu,main,
116.26a,coleanimatesstuff,main,
116.27,moon_tah,main,
116.271,assassiowl,main,
116.271a,desnik,main,
116.272,desnik,main,
116.276,mr.person__prinplup_enjoyer,main,
116.277,mr.person__prinplup_enjoyer,main,
116.278,axolotlhunter,main,
116.279,wavypavy_1,main,
116.28,moon_tah,main,
116.280,._.maark._.,main,
116.282,crispyispy,main,
116.282a,mjxpimouss,alt,
116.284,man_darkness.,main,
116.285,matin.d90 & iaobug,main,
116.286a,the.red.letter,main,
116.287,redhaering,main,
116.289,caitjotu,main,
116.29,universez_,main,
116.290,kupala,main,
116.291,thejoy.,main,
116.292,thejoy.,main,
116.294,underuser,main,
116.294a,crystalmarowak,alt,
116.297,tm7724,main,
116.298,toad900,main,
116.300,kayky2329,main,
116.303,bukie,main,
116.307,wackycow,main,
116.31,mcmew_23756_58604,main,
116.314,best_kiwi,main,
116.316,melhoopoe,main,
116.319,riberna,main,
116.32,retrogamer9934,main,
116.322,taylormai,main,
116.323,mr.person__prinplup_enjoyer,main,
116.327,le_goopy_guy.,main,
116.330,bottomusmaximus3,main,
116.335,holgast,main,
116.337,funkytomate,main,
116.339,tatltuae,main,
116.34,mildnight,main,
116.354,toad900,main,
116.354a,luxio.,main,
116.357,qaffeine,main,
116.358,atlas3339098,main,
116.365,magorian32,main,
116.365a,notro_,main,
116.366,agentmoo.,main,
116.367,moon_tah,main,
116.37,thornsoflight,main,
116.370,kiwiarms,main,
116.372,ketrindarkdragon,main,
116.373,eiskitsune,main,
116.375,nathium,main,
116.376,nathium,main,
116.38,koepskat,main,
116.384,combine_productions,main,
116.385,assassiowl,main,
116.386,teslov,main,
116.387,fangtooth,main,
116.388,thornsoflight,main,
116.389,thornsoflight,main,
116.39,genesisparallax,main,
116.390,mudkipster,main,
116.390a,mudkipster,main,
116.392,minimewtwo,main,
116.392a,narnarman1206_59479,main,
116.392b,dappertetu,temp,
116.394,mr.person__prinplup_enjoyer,main,
116.395,markusknight,main,
116.399,paradoxbea5t,main,
116.4,scoobz0617,main,
116.400,p0keys,main,
116.402,gasmaskblacky,main,
116.403,sugarfen,main,
116.405,paimacat,main,
116.406,mr.person__prinplup_enjoyer,main,
116.408,luxio.,main,
116.409,melenote,main,
116.41,chrysomelinae,main,
116.413,tyto2020,main,
116.417,ketrindarkdragon,main,
116.418,ketrindarkdragon,main,
116.42,takio_,main,
116.420,screeeee.,main,
116.421,joannagruesom3,main,
116.422,r_unriot94,main,
116.425,beardybiscuitshooter,main,
116.427,omando_,main,
116.43,eb_the_scholar,main,
116.431,pinkyoshi2350641x,main,
116.434,akuma71,main,
116.436,busilisk,main,
116.437,pennytration,main,
116.438,goldnsilver23,main,
116.43a,synaesthesis,temp,
116.440,the_mangoorango,main,
116.440a,hero.drawing,main,
116.442,yumatei,main,
116.444,desnik,main,
116.445,desnik,main,
116.446,desnik,main,
116.453,gwenegade,main,
116.453a,gwenegade,alt,
116.454,.izik,main,
116.457,toniaglitched,main,
116.458,dios_marino,main,
116.46,featherless249,main,
116.461,desnik,main,
116.461a,divinelunaria,main,
116.463,shiro0170 & .nicoshis & yaspo,main,
116.466,chrysize,main,
116.468,chromaerym,main,
116.469,kiwikelly,main,
116.474,thornsoflight,main,
116.475,.izik,main,
116.479,thornsoflight,main,
116.48,lilactypo,main,
116.482,maskedking,main,
116.482a,maskedking,main,
116.485,caitjotu,main,
116.488,yegingercommodore,main,
116.49,frizez,main,
116.497,wormspawn,main,
116.499,sea.angel.blu,main,
116.5,thesinfultrubbish,main,
116.50,_bicc,main,
116.501,pory,main,
116.502,thechaoticcrusader,main,
116.504,tunli,main,
116.506,thechaoticcrusader,main,
116.507,toniaglitched,main,
116.509,toniaglitched,main,
116.50a,pokebio,main,
116.512,toniaglitched,main,
116.514,thechaoticcrusader,main,
116.516,thechaoticcrusader,main,
116.516a,doctorjazznumber6215,main,
116.517,.izik,main,
116.526,regaren,main,
116.52a,baronballoon,main,
116.52b,baronballoon,alt,
116.53,kellran429_68983,main,
116.54,aquaticpanic,main,
116.55,atlas3339098,main,
116.552,toad900,main,
116.558,onyxsylvian,main,
116.559,__minidee__,main,
116.56,johnnystruant,main,
116.571,elite01.,main,
116.572,rdelpreti,main,
116.58,flamingdragon02,main,
116.6,nariisme,main,
116.60,pennytration,main,
116.61,_mootis,main,
116.63,gurgy****,main,
116.66,lumiosa,main,
116.66a,godliestt,main,
116.67,malxire,main,
116.69,theblackboots,main,
116.6a,krsgaming,main,
116.71,sonraditz,main,
116.72,pinkyoshi2350641x,main,
116.73,pinkyoshi2350641x,main,
116.74,anodddutchintrovert,main,
116.75,anodddutchintrovert,main,
116.77,howlingstarr,main,
116.78,agentmoo.,main,
116.79,milchik,main,
116.8,djoing,main,
116.81,creamy_art,main,
116.84,basey_67,main,
116.84a,snorlax0277,main,
116.86,gdei,main,
116.87,.payapon,main,
116.88,theblackboots,main,
116.89,jaters,main,
116.90,FishyTheMedic,main,
116.91,.izik,main,
116.92,ducco_the_duck,main,
116.92a,ducco_the_duck,alt,
116.93,thornsoflight,main,
116.95,the.red.letter,main,
116.96,kulgun.,main,
116.97,klutter4451,main,
116.98,aquaticpanic,main,
116.99,druncle_pine,main,PIF discord emote/sticker
116a,Game Freak,main,
116b,The Pokémon Company & monoski1,main,
116c,.exnapalmx,main,
116d,gasmaskblacky,main,
116e,gasmaskblacky,main,
116f,gren24242,main,
116g,The Pokémon Company & djoing,main,
116h,Game Freak,main,
116i,Game Freak,main,
116j,Game Freak & Anonymous,main,
116k,Game Freak & toadette.x.mushina,main,
117,emisys,main,
117.1,murilo_sep,main,
117.100,aquaticpanic,main,
117.101,sploox101,main,
117.105,discoblob,main,
117.112,onix98,main,
117.115,greyvenn,main,
117.116,underuser,main,
117.117,radstarsaur,main,
117.118,.entomologist,main,
117.119,sploox101,main,
117.12,baojianfu,main,
117.120,fangtooth,main,
117.121,fangtooth,main,
117.124,mope7,main,
117.127a,cwynwyn,main,
117.128,thornsoflight,main,
117.129,lordforrest90,main,
117.13,mr.person__prinplup_enjoyer & anotherhumanperson,main,
117.130,xiapher,main,
117.131,tinygomi,main,
117.132,fioretovi,main,
117.133,larky_,main,
117.135,koepskat,main,
117.140,pacificsquall,main,
117.142,pokerrage,main,
117.144,emisys,main,
117.147,gwenegade,main,
117.148,universez_,main,
117.149,universez_,main,
117.15,milchik,main,
117.151,smallcutekitty,main,
117.152a,toniaglitched,main,
117.152b,toniaglitched,main,
117.152c,toniaglitched,main,
117.156,cryorus,main,
117.157,nuttypeanutjuice,main,
117.158,.nicoshis,main,
117.159,pennytration,main,
117.16,fciv,main,
117.160,theblackboots,main,
117.169,elcapii07,main,
117.169a,mossensaure,main,
117.17,fciv,main,
117.170,kiwikelly,main,
117.171,tatltuae,main,
117.171a,tatltuae,main,
117.172,tinyboo53 & riley_radbat,main,
117.173,lucypoke,main,
117.176,toad900,main,
117.177,knuckles3andknuckles,main,
117.18,knuckles3andknuckles,main,
117.180,apixelperfectionist,main,
117.19,pokebio,main,
117.196,kingeroyal,main,
117.197,.payapon & widecloud,main,
117.197a,.payapon & widecloud,alt,
117.199,gdei,main,
117.1a,sa.ka.na,main,
117.201,marygonk,main,
117.203,local_labrat,main,
117.203a,yourresidentmeme,main,
117.205,azottoo,main,
117.207,sonamio,main,
117.211,.izik,main,
117.212,jojofrogge,main,
117.213,markusknight,main,
117.215,quote.lass,main,
117.219,lightningthedragon,main,
117.222,saltmafia.,main,
117.223,cait_sith,main,
117.224,iamconnell,main,
117.225,puppygirl2002,main,
117.226,elgaborex,main,
117.227,wormspawn,main,
117.230,holgast,main,
117.231,vuuul_,main,
117.232,brammekuh,main,
117.233,mr.person__prinplup_enjoyer,main,
117.234,frizez,main,
117.238,mope7,main,
117.240,zylldriel,main,
117.241,gasmaskblacky,main,
117.247,rath5557,main,
117.249,007z3lda,main,
117.25,atlas3339098,main,
117.250,kupala,main,
117.254,xyloldi,main,
117.26,universal9449,main,
117.262,akumadelta,main,
117.27,mystora,main,
117.276,oblique_,main,
117.277a,.lefaucon,main,
117.277b,.lefaucon,main,
117.278,oblique_,main,
117.28,moon_tah,main,
117.280,dolansanders,main,
117.286,pureiceblue,main,
117.287,fillwire,main,
117.287a,dahappycute,main,
117.288,fosterz313,main,
117.290,kupala,main,
117.292,thejoy.,main,
117.294,underuser,main,
117.294a,crystalmarowak,main,
117.296,soupcube,main,
117.298,tm7724,main,
117.299,thornsoflight,main,
117.3,zazash,main,
117.300,kayky2329,main,
117.303,dukefrogpeasant,main,
117.310,universez_,main,
117.317,melhoopoe,main,
117.317a,ralliv,alt,
117.319,riberna,main,
117.32,thornsoflight,main,
117.323,mr.person__prinplup_enjoyer,main,
117.327,mage236,main,
117.33,gettinlizards,main,
117.330,bottomusmaximus3,main,
117.331,bottomusmaximus3,main,
117.332,thornsoflight,main,
117.334,tenta,main,
117.339,sueterregorampa,main,
117.339a,sueterregorampa,alt,pride
117.34,mildnight,main,
117.354,busilisk,main,
117.366,agentmoo.,main,
117.37,beespoon,main,
117.370,kiwiarms,main,
117.372,ketrindarkdragon,main,
117.38,beespoon,main,
117.384,feebelle,main,
117.387,superfloxes,main,
117.389,pory,main,
117.39,genesisparallax,main,
117.392,.frigid,main,
117.393,eddysoul,main,
117.399,1040lw,main,
117.4,pokepixelr,main,
117.40,empty_set,main,
117.403,gdei,main,
117.406,mr.person__prinplup_enjoyer,main,
117.41,thornsoflight,temp,
117.410,amphi64,main,
117.413,roundabout_robin,main,
117.413a,castaigne,main,
117.417,ketrindarkdragon,main,
117.418,ketrindarkdragon,main,
117.419,bombastictiming,main,
117.42,elcapii07,main,
117.421,joannagruesom3,main,
117.43,synaesthesis,main,
117.437,desnik,main,
117.438,goldnsilver23,main,
117.440,the_mangoorango,main,
117.440a,hero.drawing,main,
117.441,chansondoree,main,
117.442,yumatei,alt,
117.443,yumatei,main,
117.444,desnik,main,
117.445,desnik,main,
117.446,desnik,main,
117.453,.izik,main,
117.454,.izik,main,
117.455,jollyfinch,main,
117.459,tatltuae,main,
117.464,jay2a,main,
117.469,mr.person__prinplup_enjoyer,main,
117.475,.izik,main,
117.48,chartanon,main,
117.488,yegingercommodore,main,
117.48a,frizez,main,
117.49,frizez,main,
117.499,dari_sg,main,
117.499a,dragon_hunter_70,main,
117.5,thesinfultrubbish,main,
117.50,qaffeine,main,
117.501,.izik,main,
117.503,wilmervr,main,
117.516,doctorjazznumber6215,main,
117.51a,virgilevile,alt,
117.526,divinelunaria,main,
117.53,pistachio0000,main,
117.537,universal9449,main,
117.538,milchik,main,
117.543,toad900,main,
117.545,timmiedforlife,main,
117.55,takio_,main,
117.551,gaogao028,main,
117.569,dahappycute,main,
117.572,rdelpreti,temp,
117.59,dahappycute,main,
117.6,greenet,main,
117.61,neverthe_less,main,
117.64,gurgy****,main,
117.67,malxire,main,
117.68,.nottomention,main,
117.6a,thesinfultrubbish,temp,
117.7,mochauspocus,main,
117.71,milchik,main,
117.72,kiwikelly,main,
117.73,emisys,main,
117.75,anodddutchintrovert,main,
117.76,anodddutchintrovert,main,
117.77,say0rnis,main,
117.77a,say0rnis,main,
117.78,xenellia & dragodigitalstudios,main,
117.8,theblackboots,main,
117.80,knuckles3andknuckles,main,
117.86,kiwikelly,main,
117.86a,taylormai,main,
117.87,snolls2,main,
117.89,universez_,main,
117.9,djoing,main,
117.90,centaure111,main,
117.90a,centaure111,main,
117.91,centaure111,main,
117.92,theheroicorange,temp,
117.93,.ashari,main,
117.93a,ducco_the_duck,main,
117.95,the.red.letter,main,
117.97,kulgun.,main,
117.98,knilk,main,
117.99,leskua,main,
117.9a,.austyfrosty,main,
117a,Game Freak,main,
117b,Game Freak & fciv,main,
117c,Pokémon TCG & gasmaskblacky,main,
117d,Game Freak & krune,main,
117e,kingofthe_x_roads,main,
117f,Game Freak,main,
117g,Game Freak,main,
117h,Game Freak,main,
117i,_ravenix,main,
117m,The Pokémon Company & matin.d90,main,
118,Pokémon TCG & squawkabairdy,main,
118.1,alb4rn,main,
118.10,lily_blade,main,
118.100,aquaticpanic,main,
118.101,empty_set,main,
118.102,rooboid,temp,
118.106,milchik,main,
118.107,sdfproteam,main,
118.109,anodddutchintrovert,main,
118.109a,deep_woods,main,
118.11,kiwikelly,main,
118.110,markusknight,main,
118.111,npc_arts,main,
118.112,blaquaza,main,
118.113,biscottibuck,main,
118.113a,kiwikelly,main,
118.114,xiapher,main,
118.116,vuuul_,main,
118.117,vuuul_,main,
118.118,marvus.,main,
118.118a,.realthree,main,
118.118b,edophoenixirl,main,
118.119,milchik,main,
118.12,mistycloud,main,
118.120,dr.teatime,main,
118.121,stan.__.,main,
118.122,mope7,main,
118.123,thornsoflight,main,
118.124,mope7,main,
118.126,anodddutchintrovert,main,
118.129,theblackboots,main,
118.129a,codward,main,
118.13,npc_arts,main,
118.130,codward,main,
118.130a,paranoid_reaper,main,
118.131,etherealism,main,
118.131a,coral.reef_,main,
118.132,pory,main,
118.133,carbongames75,main,
118.133a,larky_,alt,
118.134,mermaybelline,main,
118.134a,rosemagwin,main,
118.136,vshoal,main,
118.138,foxtrot_bunnyhop,main,
118.138a,notacharmander,alt,
118.139,toad900,main,
118.14,hami3565,main,
118.142,.realthree,main,
118.143,.ihavetoomuchfreetime.,main,
118.144,flower_arzentpoisson,main,
118.144a,flower_arzentpoisson,main,
118.145,flower_arzentpoisson,main,
118.145a,flower_arzentpoisson,main,
118.146,flower_arzentpoisson,main,
118.146a,flower_arzentpoisson,main,
118.147,emisys,main,
118.148,tiagopsousaaa,main,
118.149,rooboid,main,
118.150,toad900,main,
118.151,smallcutekitty,main,
118.151a,coridiant,main,
118.152,rooboid,main,
118.153,rooboid,main,
118.154,rooboid,main,
118.155,rooboid,main,
118.156,rooboid,main,
118.157,rooboid,main,
118.158,.spookso & togepimax,main,
118.159,cronchyradish,main,
118.16,malxire,main,
118.160,chromaerym,main,
118.163a,kerpimon,main,
118.163b,kerpimon,alt,
118.165,gwenegade,main,
118.167,teeohess,main,
118.17,theblackboots,main,
118.170,maelmc,main,
118.171,lumiosa,main,
118.172,espriteathanasia,main,
118.173,rooboid,temp,
118.175,brassbug,main,
118.176,brassbug,main,
118.177,knuckles3andknuckles,main,
118.179,ether.nyx_89627,main,
118.17a,theblackboots,main,
118.181,felmdog,main,
118.183,kiwikelly,main,
118.184,kiwikelly,main,
118.185,Anonymous,main,
118.186,i_purple,main,
118.187,mlettow,main,
118.19,rosemagwin,main,
118.193,sandguything,main,
118.194,kiwikelly,main,
118.195,kiwikelly,main,
118.196,blabla0212,main,
118.197,vshoal,main,
118.198,p0keys,main,
118.199,milchik,main,
118.2,.ihavetoomuchfreetime.,main,
118.20,rooboid,main,
118.200,phrougu,main,
118.201,.izik,main,
118.201a,slushiibox,main,
118.202,knuckles3andknuckles,main,
118.203,idkijustloggedin,main,
118.203a,idkijustloggedin,main,
118.204,thornsoflight,main,
118.209,kiwikelly,main,
118.21,skidznet,main,
118.211,busilisk,main,
118.213,lukeleblue.,main,
118.215,quote.lass,main,
118.216,baaad___,main,
118.218,seaslux,main,
118.219,seaslux,main,
118.22,skidznet,main,
118.220,irljolteon,main,
118.222,shadoworsmth8834,main,
118.223,._._.victor,main,
118.224,screeeee.,main,
118.224a,aludnier,main,
118.227,leonian1586,main,
118.229,.ihavetoomuchfreetime.,main,
118.23,kulgun.,main,
118.230,vuuul_,main,
118.231,zergla,main,
118.234,kerpimon,main,
118.235,shalrak,main,
118.236,.izik,main,
118.238,mope7,main,
118.24,kulgun.,main,
118.240,anodddutchintrovert,temp,
118.241,mope7,main,
118.247,nerionde,main,
118.249,wizzstar,main,
118.249a,wizzstar,main,
118.25,espriteathanasia,main,
118.250,aplastic,main,
118.252,kiwikelly,main,
118.255,soupcube,main,
118.256,stickieanimates,main,
118.258,mope7,main,
118.259,rooboid,main,
118.26,espriteathanasia,main,
118.260,rooboid,main,
118.261,thecrazybird,main,
118.263,bigbabybird,main,
118.269,brassbug,main,
118.27,ciellecreator,main,
118.271,.ihavetoomuchfreetime.,main,
118.272,holzycookie,main,
118.274,iaobug,main,
118.276,gurgy****,main,
118.278,adrianw1694,main,
118.279,mope7,main,
118.280,mope7,main,
118.281,mope7,main,
118.282,grinchsultimatum,main,
118.282a,badgerbunns,main,
118.283,atlas3339098,main,
118.284,badgerbunns,main,
118.285,leondarknessia,main,
118.286,leondarknessia,main,
118.287,leondarknessia,main,
118.288,iaobug,main,
118.289,uchihadrew,main,
118.29,hypernovahusky,main,
118.290,kupala,main,
118.294,1877karsforkids6916,main,
118.296,tm7724,main,
118.297,candymintdragon,main,
118.298,candymintdragon,main,
118.299,rooboid,main,
118.299a,rooboid,main,
118.3,flower_arzentpoisson,main,
118.300,psicoquii,main,
118.300a,ookc,main,
118.303,dukefrogpeasant,main,
118.305,local_labrat,main,
118.305a,local_labrat,main,
118.306,kulgun.,main,
118.307,captain__slime,main,
118.308,captain__slime,main,
118.309,arielardo,main,
118.310,negati,main,
118.314,mbo1064.,main,
118.315,yourresidentmeme,main,
118.316,rooboid,main,
118.317,rooboid,main,
118.318,rooboid,main,
118.319,rooboid,main,
118.32,hypernovahusky,main,
118.322,da_cookiez,main,
118.323,djoing,main,
118.325,.ihavetoomuchfreetime.,main,
118.326,hes_here.,main,
118.327,lucioleuh,main,
118.332,admiralvermin,main,
118.333,mope7,main,
118.334,hypernovahusky,main,
118.335,mammuth_89,main,
118.338,lysonae,main,
118.339,collectorsanxiety,main,
118.342,nuttypeanutjuice,main,
118.352,hiddenforbidden2,main,
118.354,mope7,main,
118.355,lighterium,main,
118.365,derpy_7,main,
118.366,curazy,main,
118.367,chrysomelinae,main,
118.367a,chrysomelinae,alt,
118.368,rooboid,main,
118.37,avianannihilator,main,
118.370,screeeee.,main,
118.373,admiralvermin,main,
118.374,thecheshirespy,main,
118.375,twickster,main,
118.375a,ingenbeskymringer,alt,
118.378,caligulynn,main,
118.37a,rosemagwin,main,
118.37b,sitten1115,alt,
118.38,rosemagwin,main,
118.380,mope7,main,
118.380a,mope7,alt,
118.381,biptari,main,
118.382,remarkable_pomelo_92167,main,
118.382a,meepy.1,main,
118.383,leao4902,main,
118.384,djoing,main,
118.385,rooboid,main,
118.387,deathenfield,main,
118.388,digihope,main,
118.388a,twistedlavender.,main,
118.389,twistedlavender.,main,
118.39,theblackboots,main,
118.390,mope7,main,
118.391,mope7,main,
118.392,technicolorfez,main,
118.394,nachitosabalero,main,
118.394a,skidznet,temp,
118.395,rooboid,main,
118.399,flatdoge & chespining,temp,
118.399a,flatdoge,alt,
118.4,rooboid,main,
118.400,purplejay00,main,
118.401,pureiceblue,main,
118.402,ozaiko,main,
118.403,mope7,main,
118.405,rosemagwin,main,
118.406,rooboid,alt,
118.409,joethezombie,main,
118.41,skidznet,main,
118.411,.realthree,main,
118.413,tyto2020,main,
118.414,rooboid,main,
118.415,rooboid,main,
118.416,wiifit,main,
118.417,echo_nk,main,
118.419,thecheshirespy,main,
118.419a,thecheshirespy,temp,
118.41a,unicornprince,main,
118.420,rooboid,main,
118.421,joannagruesom3,main,
118.422,thornsoflight,main,
118.425,digitaldragoon,main,
118.425a,scarecrowsketch,main,
118.426,goldenmichi,main,
118.428,mbo1064.,main,
118.429,goldenmichi,main,
118.429a,goldenmichi,main,
118.43,synaesthesis,main,
118.430,itsacactus & goldegummybear,temp,
118.432,tenta,main,
118.432a,tenta,alt,
118.433,phenri,main,
118.434,cactuswithglasses,main,
118.436,goldegummybear,main,
118.437,royalgameoholic,main,
118.439,nakamagic,main,
118.440,anunsocialpigeon,main,
118.441,chansondoree,main,
118.442,empty_set,main,
118.444,brontologo,main,
118.449,mykoloth94,main,
118.449a,theferydra,main,
118.451,itskallisto,main,
118.453,atlas3339098 & mistymagius,main,
118.454,zer0koi,main,
118.455,kalliopi,main,
118.460,the_nuyttens,temp,
118.461,squeakybeeper,main,
118.461a,squeakybeeper,main,
118.461b,dragon_hunter_70,main,
118.462,squeakybeeper,main,
118.462a,squeakybeeper,main,
118.463,unicornprince,main,
118.464,flower_arzentpoisson,main,
118.466,ryunabi,main,
118.467,sara886a,main,
118.468,pokebio,main,
118.469,knilk,main,
118.471,maskedking,main,
118.474,thornsoflight,main,
118.475,.izik,main,
118.477,apixelperfectionist,main,
118.477a,chansondoree,alt,
118.477b,chansondoree,main,
118.48,sandsprite_,main,
118.483,nymphiaribbon._.,main,
118.484,te4mst4r.boris,main,
118.486,gwenegade,main,
118.488,mr.person__prinplup_enjoyer & dragodigitalstudios,main,
118.48a,sandsprite_,alt,
118.49,_actias10_,main,
118.493,vivioclover & sykam0re,main,
118.495,wormspawn,main,
118.499,redroe13,main,
118.5,rooboid,main,
118.50,redsquidz,alt,
118.501,pokebio,main,
118.502,doctorjazznumber6215,main,
118.504,ether.nyx_89627,main,
118.506,mr.person__prinplup_enjoyer,main,
118.508,gordogamr & te4mst4r.boris,main,
118.50a,pokebio,main,
118.511,doctorjazznumber6215,main,
118.511a,mr.person__prinplup_enjoyer,main,
118.514,p0keys,main,
118.516,mr.person__prinplup_enjoyer,main,
118.517,mr.person__prinplup_enjoyer,main,
118.518,thechaoticcrusader,main,
118.519,p0keys,main,
118.52,quote.lass,main,
118.520,takopus,main,
118.525,fioretovi & .payapon,main,
118.527,mope7,main,
118.528,mope7,main,
118.53,rippleskip,main,
118.531,doctorjazznumber6215,main,
118.537,abkvs,main,
118.53a,renardo_,main,
118.54,retrogamer9934,main,
118.544,p0keys,main,
118.546,dahappycute & maria2025,main,
118.556,flyingdemon,main,
118.559,chespining,main,
118.56,serhalu,main,
118.57,serhalu,main,
118.570,nymphiaribbon._. & datorre,main,
118.58,zephyrcentauri,main,
118.59,treefire,main,
118.6,rooboid,main,
118.60,aquaticpanic,main,
118.61,rooboid,main,
118.62,rooboid,main,
118.66,paintandsuffering,main,
118.67,paintandsuffering,main,
118.68,beespoon & .realthree & carameldog,main,
118.69,.ihavetoomuchfreetime.,main,
118.7,flower_arzentpoisson,main,
118.70,matpal6,main,
118.72,aquaticpanic,main,
118.73,aquaticpanic,main,
118.74,mcfiddlydoo,main,
118.75,sproutnurse,main,
118.77,starbrained,main,
118.77a,markusknight,main,
118.78,craftymarten,main,
118.79,milchik,main,
118.8,krsgaming,main,
118.80,milchik,main,
118.81,.7soul,main,
118.82,cartesia,temp,
118.83,thornsoflight,main,
118.84,eblair,main,
118.86,feebelle,main,
118.86a,holgast,main,
118.87,.payapon,main,
118.88,atlas3339098,main,
118.8a,flower_arzentpoisson,main,
118.9,flower_arzentpoisson,main,
118.90,tunana,main,
118.92,bigbabybird,main,
118.92a,mtr1914,alt,
118.95,rooboid,temp,
118.96,milchik,main,
118.96a,rosemagwin,main,
118.97,rosemagwin,main,
118.98,baronballoon,main,
118a,Game Freak,main,
118b,.entomologist,main,
118c,Pokémon TCG & ninjawizard180,main,
118d,anodddutchintrovert,main,
118e,Game Freak & rufus_ed,main,
118f,The Pokémon Company & gasmaskblacky,main,
118g,Game Freak,main,
118h,kingofthe_x_roads,main,
118i,The DS-style 64x64 Pokémon Sprite Resource,alt,
118j,Game Freak,main,
118k,Game Freak,main,
